,BDI,CPI,EFFR,IPI,Unemployment,CRB_Change,Fed_Assets_Change,PCE_Change,SP500_Change,USD_Index_Change,CRB_MA_3,CRB_MA_6,CRB_MA_12,CRB_Lag_1,CRB_Lag_2,CRB_Lag_3,CRB_Lag_6
399,1.7763699256906096,-0.8432745887136021,-0.8735029357125472,-0.5376205531417176,0.2232970118397805,0.22796257592769145,1.46252263470685,-1.9552805507310447,1.2723670427791558,-2.890643131731689,-0.023755847731222215,0.7641678118654565,1.4734809478470112,-0.278598306860505,-0.005801668957368231,0.16639276082911683,0.3572815144081741
400,1.648846679110681,-0.8122561062378262,-0.8967147369003494,-0.7258576848383007,0.3459568711374588,0.3268234734775679,-0.5115528885685806,-0.7170233628521765,0.07407082647759032,-0.6422243686196456,0.1424345036559596,0.4618335554036585,0.9922771642573674,0.2769937682263376,-0.27904631412128394,-0.0017237054977326737,1.413076764587798
401,1.7244687537315975,-0.7516210326152892,-1.0277920355682013,-0.5755712081722631,0.28505285747192655,-0.32136128067212094,-0.8370680359607608,0.3125054184994186,0.22247745868440844,1.3269674347562324,0.143902277099852,0.07628202978443688,0.6839105974029198,0.3763810864407414,0.27010787731211694,-0.26903156245217114,1.070720728674551
402,1.8471955404845686,-0.6604752573902143,-1.0356065889420303,-0.6058704594246764,0.2232970118397805,0.099516085518148,-0.1830062470829898,0.5573836105100468,0.27242067862746727,0.9797901363508073,0.08720887365454125,0.06943830524924427,0.7594740783944192,-0.27525516225808233,0.36834355204565955,0.2681911522383605,0.2217491219837824
412,2.543966633433691,-0.12011044746318046,-1.0211552283095955,0.030536459400978558,-0.09914335301241238,-1.1714414469774839,-0.14353856862991485,0.26422390509162036,0.27592950447693076,-0.94451780071275,-0.8031019161490074,0.667483719903196,1.6561842057226903,-0.7959639545350087,0.141576913531538,1.6975591058432136,0.9510207335709058
424,2.383028913732972,-0.4759471361076027,-0.10092745231799144,0.5842400940711577,-0.5199826865373455,0.02143276816580864,-0.967102799262472,-0.9719045268469931,-0.27306444212717385,1.9833488028189918,-0.05325336479695052,0.06390224476433003,0.06893090833065066,-0.3219600650974949,0.17587337900374383,1.5146037851455305,-0.32465089988557005
425,1.761792850292742,-0.177183530989504,-0.03643680212419182,0.28398609842249156,-0.5199826865373455,-1.1286116924998602,-1.666531338227996,1.032098048285802,0.8203021200756379,0.8946385577733141,-0.6101571413379483,0.044008915823761645,-0.06381497765904562,0.06936421768099617,-0.32190562106881876,0.17600408749688323,-0.9041093256693603
426,1.7439673720963924,0.15203999877950514,0.03894945156326261,0.3530358426142934,-0.5941940298089862,-0.5029537747273991,-2.0535357947051556,0.9207050814639534,-0.6085253629519903,-1.1287788410454778,-0.6698026903387013,-0.015140867819303315,-0.06181572504615743,-1.0868040713558866,0.06488421941601526,-0.3109596649546935,-0.17908849373822125
428,2.7945646074955186,0.5513337513634115,0.11797915398481532,-0.1371468431328057,-0.5199826865373455,0.6619854556214434,-0.9685517953662675,-0.4310081101654103,-0.8058992547188452,1.197021471208509,0.3640015749429911,-0.13290580886429468,0.23813583342359884,0.6239262689856744,-0.45618596241512693,-1.0505158821535983,0.23115974411579482
429,2.5579395211007148,-0.023075545261397146,0.1825052148247845,0.10094630363345707,-0.5199826865373455,-0.13209333642418639,-1.336090013918947,-2.477986623248856,0.796622196905675,1.16470692580386,0.5276910645007893,-0.06490808689133679,-0.049355357536074014,0.713327759981693,0.6130203223945668,-0.4423224964380321,-0.2456351901025425
431,1.8161167863143877,0.36319686636005494,0.26094034350175965,-0.03685595737049113,-0.7464667396434492,1.3012484643028155,0.4294952170080345,1.3722231208790978,0.5023414105067335,-1.176594585136269,0.8257611951711971,0.8055359235332544,0.5650694509401466,0.6601730061637884,-0.08767094493500312,0.690098774887457,-0.9697479318721223
432,2.042161808032151,0.14711061410904552,0.3081563769884361,-0.2260564165544717,-0.6696740043162616,0.5278499981246288,-0.24984244112364862,-0.9863730345987567,-0.25502557597437553,0.7632819277446826,1.1170453991796216,1.1028831265946721,0.7133842275694916,1.3559947561462662,0.6488470530836878,-0.08181420717568863,-0.3742548918370389
433,2.2219839451374734,0.021993604554346586,0.33299241632008514,-0.12342822458041985,-0.7464667396434492,-0.21038059608362894,-0.036476747150708734,-0.24279933051131913,0.06627012792316561,-0.18916806950464898,0.755339617446296,0.8768913996272887,0.4043534122511582,0.5784780496465758,1.3366060180287418,0.6387014594374515,0.649878589401336
434,2.068044544080913,0.13324501405050396,0.3744153531998956,-0.09875322906499472,-0.7464667396434492,1.5056128493244492,1.4258109023328476,1.2596708938176207,0.10025179485665511,-0.9259083024699493,0.8455414788824682,1.1202454234969623,0.650868035012147,-0.16368352080819526,0.568098731064544,1.3115174808104597,0.7345190627968287
435,2.0399576558326813,0.3396218636498839,0.41150837763407266,-0.1178759237637653,-0.8246187087770446,1.9554074877004428,0.7918324621785325,0.17238458718071448,-1.2048475127972698,-2.3927658780389964,1.475633375047529,1.72240904356645,1.0681472397716136,1.561447353373484,-0.16546309497901207,0.5597075567439297,-0.02127476713854439
436,2.3534751108910785,0.4557192523294154,0.42628100860877416,-0.1459272693342428,-0.8246187087770446,0.15919340022655176,0.18845814681760192,0.04995636745328687,-0.26612213248985317,0.574928654888479,1.6387550579281072,1.5926247786708316,1.0928906955463378,2.0136370862540094,1.5396779478984575,-0.15791616666209635,0.684195030431768
437,2.6895357164991434,0.41196359129482846,0.48136282329918895,-0.07522868492344888,-0.7464667396434492,0.8904773104781993,-0.37889429991119755,0.5782320318231883,-0.11475601538274649,0.06627656064358758,1.367248011171399,1.4741331152671175,1.4555432088448457,0.2078584061353431,1.9866279644113387,1.5101772655191856,1.3429612507850717
481,2.9000578076249415,-0.6206663090250631,-1.768205800420338,0.48238339363013766,2.116068151051527,2.157816224838555,-0.8987581148588738,-0.5365166434544492,1.5114940964522208,0.34602922775296563,0.9694799033922359,2.2355568908181414,3.6491737712961347,-1.5188134021396564,1.5384707082901925,1.8056305575662077,0.6760601724908935
482,2.6831004528023077,-0.6657538173606696,-1.7274197833079723,0.8120878656057391,2.116068151051527,0.9742865137518232,-0.5456467503945417,-1.0172838970929987,0.17813899056236898,0.427230976672426,0.7355006013341192,2.408349335684305,3.158918052224007,2.2171236220420543,-1.5048905051945012,1.5089962556138599,0.46162953383991834
484,2.7258976956411964,-1.2819880356638718,-1.7514812134172237,1.6594553676356267,1.908730954672611,-1.4759586094106079,0.14747165317778088,-1.552095122584385,-1.900197010517595,0.9283101911432708,-0.7927991069560719,0.14343810204403243,1.6330617997863055,-1.3466943696726221,1.011711862497053,2.144175122593064,1.8267562165132527
485,1.3218504638350563,-1.1575056357919178,-1.7451986463416405,1.4211374333147022,1.908730954672611,0.48693478504453697,2.3304808927709884,-0.8453055584855852,1.813713262002159,-2.2010741276712897,-1.0079052424937303,-0.15006084238511422,1.7682400887287875,-1.436000562763259,-1.3347658897741688,0.9936823027410061,1.5363162571235935
490,1.5016349285146735,-1.1024161412179407,-1.7434199682844622,0.9820429245557604,1.866069067379768,1.7946891158470195,1.0237463278404941,-0.06294382358779335,1.7084134956525636,1.4410194335855653,1.7173288663143984,3.0966508414855474,2.053553313186531,0.22401282904985256,1.8603062912605965,2.9668134987454886,-1.3003481938082608
495,0.3138526338259614,0.04530585840198302,-1.8493388306076333,-0.06064851681038574,1.7355530337234948,-1.7187593183978616,1.7340123218926091,0.36655130995565305,-0.6775260320407908,0.05669134420321529,-0.2061957322709673,2.147661990197276,2.714045606140107,0.9043111455004024,0.3486781797432995,2.5059809378324016,0.2712622766723312
496,0.4833983053874419,0.0699199431151315,-1.8523064415574084,-0.039620883742701715,1.7794884308992929,-0.2651284206956659,0.2824121374619425,-1.4322116694365454,-0.8215459487851772,-0.14569729527728592,-0.458734939725549,1.5534839328030794,2.931525177604026,-1.6800941520878403,0.8901562590951257,0.34505435718988825,1.8126116225267335
498,0.3875419822304131,0.21340252520255915,-1.8438564161656188,0.06147256854450962,1.7355530337234948,-1.0857862257810929,0.37701961220262836,-0.011197034259780726,-1.9882673767082395,-0.367298329424136,-0.7729569440367721,-0.6119546935949105,1.9922816419457265,-0.4477352649062064,-0.2198646796727353,-1.6241902055678867,2.512481820950336
499,1.2138415243449372,0.24612513032846947,-1.8610354020617017,-0.03876027111645242,1.7355530337234948,-1.7397504531082446,-0.9419378357809215,-0.5383891722050099,-2.4415572865432185,2.033019748129441,-1.4238220750835822,-1.2023729025717331,1.1402335398389507,-1.0437505649246799,-0.4462234096955398,-0.2111357677660119,0.3966798917902021
501,1.205749487793366,0.0410244732657491,-1.8632693612829585,0.210285096678559,1.5553047013592831,-1.2687350732849274,-1.1527977915818426,-0.1826558472709512,-0.4219102959459247,0.4549911046155161,-2.3362506376589898,-2.0040480771043296,0.12551814135725445,-2.3420489302338203,-1.6851608070714756,-1.0088858398274836,-1.5314427395821968
502,1.258599571008228,-0.18007580137256352,-1.8763955537368515,0.07860034903395163,1.5090689806173911,-1.8364212921753014,-0.058979494601302994,-0.9981082977373441,-0.010389489611790146,1.2581046442276846,-2.378918980430761,-2.457305576572061,-0.5266726801426407,-1.2276735898461217,-2.318586850159709,-1.644595396530662,-0.14789582397132642
503,-0.45496259415501966,-0.21034237384242474,-1.8601839467626842,0.3094407000901766,1.4151192451318062,0.8215422378165943,0.5439242235497351,0.5795783394828948,1.0508636638994047,0.6203013413683989,-0.9670623057769533,-2.0781315727005265,-0.9894585255620943,-1.798382659671473,-1.2171242547685248,-2.2642589877987467,-0.36471231437216023
504,-1.5981179785329416,-0.2731394712362537,-1.835148599863049,0.5171003455025218,1.4151192451318062,1.1465108868036162,-0.1963782004481413,-0.07717037950263289,0.9602243844019274,-1.0362476865386172,0.0989731553584091,-1.434199797991718,-1.237951759379315,0.8737341600681912,-1.7812202738391016,-1.1867278774896426,-0.9289872116081223
505,-1.011663155116128,-0.45218368174302737,-1.8084694109754027,0.07649409578341723,1.3673839587496721,0.2419924579196051,0.057019827006377165,-0.2568939363222791,0.6799383801650506,0.43791913381562947,1.0163384246212028,-0.8625432642262832,-1.2496338072997504,1.2004332223570344,0.8599335823068145,-1.7385677786296294,-1.551421827622793
506,-0.5084193844505964,-0.6280529131535054,-1.7873310522865529,0.37192695835358563,1.3673839587496721,-1.3118134684666114,1.4179671500648088,-0.5886028973627806,-0.4957539485502824,-0.04021445835641783,0.07472300669084847,-0.5552179739335317,-1.6382728887905569,0.2910983574076908,1.1828470424479391,0.8452017102465232,-2.158145551408671
507,-0.2860571977536038,-0.9319766649371725,-1.7744061783508107,0.39789324128113507,1.3673839587496721,-1.2516614396643044,-1.528266329591352,-1.941834347578547,-2.1656837543859866,1.001701957730258,-0.9837765350430175,-0.550292887959951,-1.5543765278925097,-1.2709813715494778,0.2840490305695237,1.1610992275072403,-1.103115536809937
508,-0.7564391736944509,-0.9797170446954616,-1.7680152098355808,0.31907218602210036,1.3673839587496721,-0.8127782847542362,0.38570633128877546,-1.6011436910376653,0.9289008879804553,1.0894724179943305,-1.4493287121874006,-0.25501129003964035,-1.6527409879611308,-1.2105090414778161,-1.25993021063167,0.28182940596690204,-1.6434318704969244
509,-0.40738474307993344,-1.1139329693942317,-1.7718561142920553,0.24132509322106063,1.3673839587496721,0.6409024186908302,-0.21613895984634945,-1.1183852682303284,0.11268731833002316,0.5443455601849284,-0.587443663777707,-0.3071189233188181,-1.4490915285512502,-0.7692888942099647,-1.200158599383604,-1.2286037880671383,0.8863831255515834
510,-1.3658338557131182,-0.9615093054629461,-1.802669367412591,-0.05246475346518629,1.3191269649190378,0.8581301796018139,0.8749370290076528,0.5475434154486717,0.32965132759688304,-0.5453663814520175,0.34377109401922845,-0.3903056548400646,-1.0999409121026833,0.692132458782938,-0.7640510591903241,-1.1701308350112798,1.1956840441595593
511,-1.5682039998807038,-0.8117212844516325,-1.7823957103430415,-0.04584234477164874,1.1711084908749452,0.5411897134851585,0.6342927865638507,0.3711414549208019,0.46507677003321457,-1.618261866756872,0.941382237239086,-0.30399876554733346,-0.6902568006650247,0.9105169276045986,0.6804361778187373,-0.7434986062230244,0.3347752093419558
512,-0.7100462848662485,-0.6947666897458286,-1.7712568054486753,-0.15196505012166728,1.1711084908749452,-0.9796945490947292,-0.37880096376619227,0.3250672810770695,-0.8679287322055974,-0.1463739781672779,0.22608703980730385,-0.20819524371332299,-0.439246693714944,0.5918887971542812,0.8962901321405774,0.6696042470508264,-1.1441169910837137
513,-0.4966829320280539,-0.8989979036618609,-1.769056649276163,-0.04063363315139427,1.120645416066494,-1.0407781389485729,-0.42464625414350904,-1.697701239393409,-0.1825518793373234,0.6919432040992474,-0.6120485532009651,-0.14736353035367067,-0.3983029041945371,-0.9370939646706957,0.5813540824893466,0.8807683410820168,-1.0868650751752655
514,-1.022788607842733,-0.919732707633619,-1.7667555996233548,-0.10752131896312843,1.2210013492449139,0.7616340344750635,-0.48981916552109744,-1.4061547297707278,-0.05472989117665001,-0.6377131866585699,-0.5147493682465142,0.3067938096927309,0.06833887955478916,-0.9985028162282007,-0.9299117003322696,0.5726749090608119,-0.6691418166443418
515,-1.328577071840673,-0.9625729752763182,-1.7884433004527052,-0.2789513291293503,1.2703367338454101,-0.008748911748107144,0.7019867945803894,-0.26211019782570477,1.25811828514262,0.10124974581756198,-0.0861957147675829,0.11939441209770803,-0.08079133298909948,0.813506953794305,-0.9906089811900721,-0.9057555921198429,0.7144525034225273
516,-1.4273586776818294,-0.7728670983673918,-1.7909932276357832,-0.23418342687741245,1.120645416066494,-0.506296560673857,-1.3076847192596666,0.6563817482785659,0.06614888602530107,0.41589809565725655,0.1497124805797575,-0.27419017275558943,-0.37765530180974993,0.03902182447809957,0.8004042545019517,-0.9651341027557157,0.9212070509961438
517,-0.9539610857528065,-1.056446464266109,-1.7862197403552884,0.026014263196531183,1.0179554159722182,-0.1801386016870168,-1.0988841554377304,-2.0500792720177565,0.8208954423826983,1.586943244690205,-0.2659648637015279,-0.48226562091970904,-0.4534750846335422,-0.46117519715690947,0.03489341653624683,0.7869657765398981,0.6195472520601653
518,-0.9609676054939361,-1.2721941031864836,-1.7876090305085026,-0.20226743499867977,1.069598940188916,-0.5057594294518634,0.1758814341967116,-1.8824689845303373,0.2788569646686749,-0.018177568765087717,-0.4853341723288054,-0.34555358515709445,-0.308698146780898,-0.13328049195628838,-0.4595076076872065,0.03808719760468774,-0.8280105384489121
519,-1.0375189370238078,-1.1293345069370255,-1.8307562897650647,-0.23553006191015316,1.0179554159722182,-0.4253224982619523,-1.2199898769545379,-0.9112929412410425,0.3599118577544869,0.41865222520454765,-0.44959403513792745,-0.16801832753943557,-0.1602777980523443,-0.4606352057851315,-0.13541235906150356,-0.4455719723013552,-0.8861491020074576
520,-0.7468649233534789,-0.9445541590118935,-1.8466920848255064,-0.1888141935345426,1.0179554159722182,-0.14735992990839905,0.7069530958111385,-0.0859195771967641,-0.7228945742406031,-0.8880655102598888,-0.4351262637132554,-0.43022809047162097,-0.04076070969027997,-0.37976995901424787,-0.4589738734270419,-0.12851834328226683,0.8293632795342867
521,-0.22866451967975082,-0.84820271844039,-1.8506363437984088,-0.3350847418570792,0.9128201875251297,-0.6061220723952337,0.7261001104932862,-0.6282098698425387,1.2288711442802318,0.7140403957711511,-0.47942408601329867,-0.6025472487639145,-0.2647412103864486,-0.1003272782646628,-0.3790456469515547,-0.445049834488985,0.09612284637403541
522,-0.32121035455723035,-1.045054159437196,-1.8623710548446495,-0.05513770958685382,0.8592986717928092,0.10171960804382685,-0.7483396587064118,-0.495794037931321,-1.2163868367718718,-0.9817065660603072,-0.24679950693612818,-0.42715799239351215,-0.40060158823827413,-0.5615322659804322,-0.102840988389724,-0.3668582091178285,-0.3774365118707626
523,0.948353893147337,-1.2972213937192614,-1.8645055236625148,0.10947563414773817,0.8592986717928092,-0.15615952751366105,0.8428210086098211,-1.0756042796784162,0.6320112262138295,-0.12196403528892279,-0.25068345219302746,-0.42024095267631945,-0.5258538453314581,0.15007857392442128,-0.5587017961136584,-0.09665465099611398,-0.06700362352785967
524,1.2809462706252828,-1.4209752902722403,-1.8590077497193407,-0.012883490082955548,0.8592986717928092,-1.0966766633771357,-0.311397273774046,-0.584122370155589,1.0815275815611387,-1.020495856545774,-0.4672032593890985,-0.5906978246591619,-0.5468652310073321,-0.10917373251530976,0.14466330379729872,-0.5426109679409712,-0.3769252773843175
525,0.7288271895517482,-1.218781116823392,-1.8598920158441978,-0.049812366067747235,0.6947279094858453,-0.5356666754654087,-0.8806510634028536,-0.4926810233474394,0.5805381402976154,0.687828241206813,-0.7485312863852447,-0.6225278715892203,-0.4561411760212096,-1.0546989926011123,-0.11158493498094792,0.145472113800502,-0.30036645614233476
526,1.7059441933547779,-1.0598018031854435,-1.8581016422792853,-0.06952010508793209,0.5815045011213721,0.05401541791604047,-0.2621968294392101,-0.3497289985606007,0.4446918678558928,-0.3070554725682198,-0.6557647737514598,-0.5644388365874898,-0.583237935685316,-0.49070170376493255,-1.0461539883662299,-0.10520861780202155,-0.03580531155690794
527,0.5621776784001443,-1.034293835155644,-1.8763955537368515,-0.17248284566302516,0.5237851042439065,-0.3774998783069112,-0.09671706109863962,-0.16718949582323372,-1.3461246428835212,0.3225868813270923,-0.33833625161366554,-0.4984901354279667,-0.6494700158989972,0.1021203655539304,-0.48869197799998926,-1.0194722831942409,-0.4724491310024198
528,-0.18551160345020196,-1.2826046956771808,-1.8814713601141555,-0.09507857223799276,0.5815045011213721,0.9031461205491595,0.3208713189296003,-1.0543338525016606,1.0367547742443088,-0.18994321142447346,0.29672348467531245,-0.2673094410719564,-0.3963172673367444,-0.3316926901939821,0.09726080775526119,-0.47412225360767274,0.2012653416744762
529,0.5853624192804839,-1.0030984851208924,-1.8669222816004916,0.06650525429397884,0.5815045011213721,2.641977914592414,-0.4303076792305148,-0.4285308380468282,-0.05885234171151109,-0.4790411214149648,1.4389921559141956,0.5398454841468778,0.11056858362892794,0.9557725722379831,-0.3315254700642358,0.099099532102928,-0.04418065370505707
530,-0.4382408525934015,-0.7745792674210668,-1.8528635965865587,0.11886061591911848,0.28505285747192655,1.1427300252499941,-0.02938849358070105,-0.3324902236790419,-0.08099650130206779,0.03425868780115928,2.1099875795896548,1.1858280978289637,0.40665698934652944,2.70386340611607,0.9410213802105917,-0.32037050342747553,-0.9393525879698076
531,-0.59282219948756,-0.6883672549731055,-1.856929943538878,0.2060967230879498,0.3459568711374588,0.302312948239855,0.10555639974454016,-0.40291630324092104,0.3680111913613271,0.024534229293035368,1.8447932770248383,1.4275529574904813,0.5373490108719569,1.196632228236332,2.668856335884519,0.9245277130298917,-0.40539060378998476
532,-0.8380822855007948,-0.7496755121804686,-1.84643059844977,0.24708720433939918,0.2232970118397805,-0.6856747006224195,0.23642621716377846,-0.7129631004973743,0.30830385237183033,0.4101826637643487,0.37604195778909816,1.2141808359750197,0.44066124512353877,0.3517400460316783,1.1790900920762637,2.6148219872144747,0.15586111614697581
533,-1.2354700087287906,-0.7977971052124829,-1.8517495063751552,0.4000887964367943,0.28505285747192655,-0.5862081514338532,-1.0172303723350868,-0.5309847837037165,-0.725333095151102,0.01134036886699793,-0.38707262222168004,1.1539765343373078,0.4442380233020246,-0.6415085009970983,0.3439880379397362,1.157423904421094,-0.254849510651002
534,-0.7574393223007374,-0.9449489154560093,-1.8545896222777962,0.18599823583848385,0.2232970118397805,-0.8295071397823988,-0.738171383278804,-1.3870054206063163,0.8713847438291357,1.0127940605116634,-0.8866326543655023,0.6541727749764152,0.2769785711174662,-0.5415123061324377,-0.6377513121953989,0.34046611812825595,0.9640526360407873
535,-0.22971298139276666,-0.9625791023542435,-1.8551743186264418,0.12065071681037974,0.09713211486231639,-0.656862599471792,-1.9465391824034324,-1.1248107996909738,-0.738473643907127,1.750162505034343,-0.8739156383580471,-0.29741570969581677,0.18704631593006424,-0.7861068280872877,-0.5389138161264779,-0.6199429746649073,2.619050042340778
536,-0.2868957969555086,-1.0048890285300105,-1.8550945783871833,0.15907607706577204,-0.032744041829538606,-1.7596817239168,-0.38374418821937073,-1.4838572801249137,0.4337500781869099,0.97935166049788,-1.3918605854333994,-1.1346497579953572,0.06796268406455447,-0.6125429793757889,-0.7806741164550234,-0.5232529215256153,1.192085469480709
537,0.269789025148076,-1.219544991382771,-1.8473024064605021,0.2614868564193154,0.03267153959873565,-1.3344949517484452,-1.2611226551475279,-1.8486919999844442,0.4740843049330499,1.45215642620329,-1.6147508930429924,-1.6068058208934886,-0.0755164204527148,-1.7212344637804151,-0.6091214264956963,-0.7597604942127858,0.39218746472441857
538,-0.8443677613117724,-1.5479902119009405,-1.8154958354833606,0.20528621453700896,-0.09914335301241238,-1.3201167508013452,-1.7173643697324217,-2.294206016478121,-0.3955643739419072,0.8910264005392576,-1.9074964174104665,-1.7898179266828378,-0.3223269790039586,-1.2937836306061388,-1.7049660271807467,-0.5919351306808209,-0.5481662842264221
540,-2.3695476678932046,-1.968284390629084,-1.8246828812668545,-0.30148776085434353,-0.16655643322401772,-1.2832144526222697,-0.9745785952149336,-0.3365904262444253,1.3932928263933204,1.0236008190670633,-2.089389555898412,-2.3928653353026936,-1.0465090990505088,-2.1870856578897464,-1.2681809807831765,-1.2506521434357447,-0.6850641225147674
541,-2.1782334984031824,-1.9313741804336069,-1.8247403234880768,-0.6676427599560028,-0.23501471902347143,-0.5016473483881433,-2.8056061276165885,-0.26953258805625774,-0.795462870635427,2.079811794117593,-1.7281354967901812,-2.3480917110710875,-1.6111417629930453,-1.2422300698843645,-2.16541920371212,-1.23667529368109,-0.5207433024074255
542,-2.101261686123659,-1.9779375365976695,-1.8117077970991968,-0.8412377899821657,-0.23501471902347143,-0.29372821571407143,1.050852570391519,-0.8265325972695926,-0.010752491238797788,0.021768690903506242,-0.8765692561086076,-1.9252205623983252,-1.869146828924075,-0.4565012284560547,-1.2315120626296576,-2.1144192158167594,-1.570392151034996
543,-2.0735145113356186,-1.8989702287876298,-1.8117618311673942,-1.0736815755520865,-0.09914335301241238,1.3797193341624954,-0.9473779170077711,0.013400807114071376,0.04891570320360322,-1.5280404951408837,0.2987900630987676,-1.1422742367441452,-1.675631766872621,-0.24747495503470182,-0.45488779826623554,-1.2008030813543862,-1.16570493083215
544,-1.6130007720330695,-1.8168943062554475,-1.806853166636057,-1.245151476660436,-0.3045511322816466,-0.3035556473146337,0.3980170724392829,-0.24072493825320196,-0.904939674679818,0.08765358415710245,0.38622330235910596,-0.8490354954592962,-1.6069986185285305,1.4348834725810973,-0.248283601921106,-0.44105253751017437,-1.1520199468352914
545,-0.640633968474982,-1.7907084017546093,-1.8047245702575367,-1.1340171885021753,-0.3752001752509494,-1.1920589903789043,-0.5634243314773841,-0.8120198671399194,0.329005747589491,0.9688245343922272,-0.010279777429423907,-0.5516298211944404,-1.7158166691956211,-0.2573547163551228,1.414580617072864,-0.23893723190306634,-2.011434746208552
546,-0.3823517166702846,-1.781839930610871,-1.791329315947498,-1.1373027490632297,-0.4469980333653434,-1.1711367913665125,0.8152565408290151,-1.278804976995647,-2.163568326834642,-0.2530464378991649,-1.1361705276901506,-0.5192997308535231,-1.777177437136775,-1.1505892173583012,-0.2580488822099271,1.3877979252263506,-1.1168968210780457
547,-0.9123307836769599,-1.913842310706083,-1.7990559550707126,-1.293740159156118,-0.5199826865373455,-0.4335967846479071,-0.38408929818058973,-2.0862851819846573,-1.0693811056752884,-0.3809627564718564,-1.1935677725647724,-0.4996697631255948,-1.7370762287402668,-1.129555610517532,-1.1409330919642615,-0.24849034188258046,-0.3730114522988402
548,-1.244897905269451,-1.8463969814520174,-1.8120166232004962,-1.4256259751206548,-0.5199826865373455,-1.2443536430692101,-0.530065318675109,-1.3186130532234028,2.2438202047146394,-0.05673534418151073,-1.216649460772453,-0.7738886003355476,-1.6445171471856508,-0.3880883048356897,-1.120143210546739,-1.1121921205826526,-0.17511673558469848
549,-2.146572767449553,-1.6711014182967654,-1.8183167828775302,-1.7797302030557687,-0.4469980333653434,-1.7519598628610307,-1.4281850882344846,-0.9712585797244221,-0.2534551637146372,1.9902720719107134,-1.4730117530981663,-1.6772574806648641,-1.7194988339788617,-1.203162331872268,-0.38726760453243503,-1.0918539410559465,1.4176488005140155
550,-2.481085936211471,-1.5561653124700254,-1.689898811123645,-1.9135439615950456,-0.5199826865373455,-1.062259586531815,0.4865648745233163,-1.785256554770481,-0.7995244361841929,-0.2632084881664198,-1.7504894307258276,-1.896114357423981,-1.6731846058510056,-1.713471484877963,-1.1928970192530737,-0.37490152817206646,-0.18447035671426276
554,-2.0227526798612687,-1.2529907961290634,-1.551016085585117,-1.4230495013284865,-0.4469980333653434,1.99057312804531,0.668363539505574,0.4999177729115896,-0.18701283627910376,-1.1851906447861504,2.0799314961201296,0.5042331963402175,-0.13180600011069907,1.6046890416989588,1.1173126037201166,-0.283624059061642,-1.0799096097575747
555,-1.9636745813718965,-1.3064532647507645,-1.5514819884223243,-1.3624314053879008,-0.6696740043162616,0.36408287680689294,-0.996629071861296,-0.4123168821647558,0.19540246378628257,-0.004726421051165364,1.7636948298747521,1.1146300601951176,-0.31422644483321643,2.048989978790771,1.5824185762360368,1.096988655962325,-1.5630425844680131
556,-2.0208921314438,-1.3059932682711695,-1.5411223095844961,-1.1503742883725934,-0.5941940298089862,0.3670520609520066,0.5134842551344906,-0.34593283211616316,-0.24131032578867564,0.1159607091873313,1.2421747826178133,1.5269314427429581,-0.1937772865833598,0.41383889096150434,2.021571207820314,1.5519892679426943,-0.9065948634408664
557,-1.5782068373145792,-1.4257655408710388,-1.5231039730031672,-1.2874919270066112,-0.6696740043162616,-0.7647182071974555,0.0838866573065995,-1.2226442271531188,0.8094505816083876,1.1742156554967547,0.026050910488404848,1.4043295464482661,-0.11702177514868674,0.4168238856032806,0.40536731692073397,1.981600427401191,-0.21887040864195134
558,-1.7242166844117395,-1.3196049608576579,-1.5229581998534416,-1.2694489889655882,-0.5941940298089862,-0.37334493178647654,-0.07852660096800514,-0.5453509135346101,-0.3056586956170979,-0.6929027071536099,-0.2994332045783078,0.9849341348720934,0.026271176543415587,-0.7209729033589322,0.4083177231494071,0.40051180910959866,1.1329122349877925
559,-1.1196157332464924,-1.0394693023552644,-1.523811270722015,-1.2177535551871776,-0.5199826865373455,-1.0387531075932563,1.0933369965597954,-0.26460678734866266,-0.30612216268428355,0.07904532582546718,-0.9199241135297442,0.2385750189584401,-0.08242213075057647,-0.32751561915553706,-0.7162949264467908,0.4033981118426624,1.5784114857355285
560,-0.9794780495143358,-0.9615149555487066,-1.5164146333661181,-1.0711877136244776,-0.5941940298089862,-0.32100592456095867,-0.7600247717098872,-0.1822187089526789,-0.8569142334640194,1.307497660522529,-0.7240794518893698,-0.42822654313334296,0.08342215361309759,-0.9964670018598004,-0.32739680053935355,-0.6967800712909029,1.9990514686546805
561,-0.3652240172564291,-0.9624186853464717,-1.5140336718850793,-0.980267966564347,-0.7464667396434492,1.4663043900974109,-1.499365204295703,-1.133343776081879,0.7659906855588513,1.243314671697442,0.08790054749336428,-0.11027807150109353,0.6614608721008362,-0.2748979139245671,-0.9885967566758679,-0.31633153753261845,0.4509792765120748
562,-0.42658929416585956,-0.754322085925085,-1.3951044665044245,-0.6534411763621013,-0.7464667396434492,1.6253002139171049,-0.5041309923047526,-0.36451402253917187,0.28233863761562594,1.4216511008776558,1.2637540042491213,0.2526780787332093,1.1441787289339296,1.5219295820145446,-0.2753887992252998,-0.9631655978568165,0.4538053072275379
563,-0.8523011346723978,-0.4933423873292867,-1.2950964145335295,-0.8510496193540524,-0.7464667396434492,0.8477856896363687,0.9770071048621845,0.8104193239611058,0.27275828332780316,-0.36086309108564096,1.779632439821089,0.7178233724126911,1.3574650340208592,1.6817720366994908,1.500618085904428,-0.2654535144064795,-0.623398862106975
